RunId	Time	_sDDetS_	_sDDetW_	_sDHumS_	_sDIMS_	_sDIMW_	_sNH4S_	_sNH4W_	_sNO3S_	_sNO3W_	_sO2W_	_sPAIMS_	_sPAIMW_	_sPO4S_	_sPO4W_	_sDPhytW_	_sDPhytS_	_sDElod_	_sDChar_	_sDCera_	_sDLemn_	_sDNymp_	_sDHelo_	_oChla_	_aSecchi_	-1
0	5567	3622.66	8.21313	3957	25660.8	0.58907	1.0593	0.636915	0.0291288	1.43628	8.18706	2.49015	3.37536e-007	0.0775806	0.0281933	0.00461432	0.00445206	9.11157e-005	6.00333e-005	0.000104737	86.0279	0.00012126	96.3261	0.0500378	0.5	-1
0	5568	3621.27	8.38033	3957.32	25662.7	0.588205	1.06343	0.620842	0.0286227	1.31076	7.96206	2.49907	3.23742e-007	0.0783659	0.0272125	0.00452717	0.00440043	9.07815e-005	5.97792e-005	0.000104532	87.6087	0.000121345	96.0607	0.0491498	0.5	-1
0	5569	3619.72	8.57751	3957.68	25664.9	0.587227	1.06855	0.606655	0.0280142	1.16376	7.68054	2.5091	3.09167e-007	0.0793082	0.0261942	0.00442323	0.00433707	9.03401e-005	5.94619e-005	0.000104241	89.4322	0.000121436	95.7682	0.0480999	0.5	-1
0	5570	3618.08	8.80276	3958.07	25667.1	0.586161	1.07474	0.595724	0.0273021	0.99858	7.33482	2.51996	2.9431e-007	0.0804159	0.0251812	0.00430416	0.00426211	8.97815e-005	5.90796e-005	0.000103849	91.4628	0.000121528	95.4581	0.0468881	0.5	-1
0	5571	3616.8	8.99051	3958.38	25668.8	0.585309	1.08019	0.590011	0.0266935	0.864452	7.02459	2.52856	2.83214e-007	0.0813736	0.0244368	0.00420547	0.00419805	8.92777e-005	5.87472e-005	0.000103479	93.1139	0.000121598	95.2166	0.045837	0.5	-1
0	5572	3615.5	9.19291	3958.69	25670.6	0.584425	1.08636	0.58623	0.0260204	0.725065	6.66496	2.53741	2.72095e-007	0.0824517	0.0237209	0.00410031	0.00412783	8.87008e-005	5.8377e-005	0.000103043	94.8532	0.000121666	94.9717	0.044753	0.5	-1
0	5573	3614.05	9.4348	3959.05	25672.5	0.583409	1.09417	0.58293	0.0251907	0.568496	6.19685	2.54744	2.59693e-007	0.0838197	0.0229648	0.00397708	0.00404291	8.79718e-005	5.79207e-005	0.000102475	96.8779	0.000121739	94.6974	0.0434944	0.5	-1
0	5574	3612.54	9.70807	3959.44	25674.5	0.582312	1.10356	0.576475	0.0242178	0.41063	5.61144	2.55808	2.46435e-007	0.0854533	0.0222195	0.00384189	0.00394633	8.71042e-005	5.73905e-005	0.00010178	99.0972	0.000121812	94.4088	0.0421016	0.5	-1
0	5575	3611.42	9.92358	3959.72	25676	0.58148	1.11141	0.564965	0.0234253	0.306044	5.11487	2.56578	2.36339e-007	0.0866912	0.021694	0.00375415	0.00387055	8.64209e-005	5.6979e-005	0.000101223	100.798	0.000121863	94.1952	0.0411138	0.5	-1
0	5576	3610.29	10.1559	3960.02	25677.5	0.580612	1.12023	0.542124	0.0226037	0.218268	4.63008	2.57337	2.25771e-007	0.0880023	0.0211818	0.00368813	0.00379151	8.57177e-005	5.65591e-005	0.000100642	102.585	0.000121912	93.9772	0.0404177	0.5	-1
0	5577	3609.19	10.3977	3960.31	25679	0.579738	1.12964	0.506142	0.0218445	0.155903	4.19055	2.58062	2.1545e-007	0.0892968	0.0206978	0.00364119	0.0037137	8.5018e-005	5.6145e-005	0.000100057	104.394	0.000121958	93.7622	0.0399347	0.5	-1
0	5578	3608.29	10.6059	3960.56	25680.1	0.579007	1.1378	0.469092	0.0212786	0.122177	3.85947	2.5864	2.07122e-007	0.0903463	0.0203156	0.00361333	0.00365102	8.44402e-005	5.58057e-005	9.95677e-005	105.912	0.000121994	93.5861	0.0396547	0.5	-1
0	5579	3607.47	10.8086	3960.78	25681.2	0.578313	1.14575	0.43266	0.0207959	0.101387	3.57367	2.59166	1.99442e-007	0.0913122	0.0199703	0.00359421	0.00359387	8.38966e-005	5.54887e-005	9.91031e-005	107.356	0.000122025	93.4217	0.0394794	0.5	-1
0	5580	3605.89	11.2298	3961.23	25683.2	0.576923	1.16223	0.369031	0.0199541	0.0778853	3.07661	2.60164	1.84778e-007	0.0931516	0.0193258	0.00357166	0.00348724	8.28218e-005	5.48683e-005	9.81711e-005	110.249	0.00012208	93.1003	0.0393118	0.5	-1
0	5581	3605.14	11.4473	3961.45	25684.2	0.576228	1.17072	0.34421	0.0195801	0.0708286	2.86189	2.60637	1.77832e-007	0.0940213	0.0190264	0.00356616	0.00343814	8.22922e-005	5.45657e-005	9.77052e-005	111.689	0.000122103	92.9437	0.0392948	0.5	-1
0	5582	3604.39	11.6752	3961.67	25685.1	0.575516	1.17962	0.323183	0.0192209	0.0653136	2.66195	2.61104	1.7097e-007	0.0948803	0.0187339	0.00356338	0.00339065	8.17538e-005	5.42601e-005	9.72269e-005	113.16	0.000122125	92.7858	0.0393111	0.5	-1
0	5583	3602.95	12.1606	3962.12	25686.9	0.574047	1.19854	0.290537	0.018545	0.057267	2.30628	2.62022	1.57665e-007	0.0965507	0.018175	0.00356436	0.00330161	8.06571e-005	5.3644e-005	9.62379e-005	116.165	0.000122162	92.4681	0.0394245	0.5	-1
0	5584	3602.26	12.4149	3962.34	25687.7	0.573299	1.20846	0.277897	0.0182308	0.0542583	2.15107	2.62467	1.51342e-007	0.0973498	0.0179124	0.00356734	0.00326071	8.01061e-005	5.33377e-005	9.57336e-005	117.672	0.000122176	92.3105	0.0395128	0.5	-1
0	5585	3601.59	12.6753	3962.56	25688.5	0.572548	1.2186	0.267113	0.0179334	0.0517195	2.01032	2.62901	1.45295e-007	0.0981197	0.017664	0.00357153	0.00322239	7.95567e-005	5.30343e-005	9.52256e-005	119.169	0.000122189	92.1559	0.0396168	0.5	-1
0	5586	3600.96	12.9412	3962.77	25689.3	0.571794	1.22875	0.25788	0.0176526	0.0495511	1.88313	2.63324	1.39582e-007	0.098847	0.017437	0.00357666	0.00318662	7.90102e-005	5.27347e-005	9.4715e-005	120.648	0.000122208	92.0136	0.0397334	0.5	-1
0	5587	3599.79	13.4876	3963.19	25690.6	0.570282	1.24757	0.243031	0.017134	0.0460467	1.66485	2.64128	1.29255e-007	0.100081	0.0170475	0.00358895	0.00312227	7.79264e-005	5.21465e-005	9.36873e-005	123.534	0.000122307	91.8171	0.0399953	0.5	-1
0	5588	3599.26	13.7659	3963.39	25691.2	0.569527	1.25548	0.23702	0.0168931	0.0446175	1.57201	2.64499	1.24639e-007	0.100556	0.0168827	0.00359578	0.00309354	7.73915e-005	5.18592e-005	9.31725e-005	124.926	0.000122408	91.7871	0.0401367	0.5	-1
0	5589	3598.76	14.0469	3963.59	25691.7	0.568773	1.26199	0.231735	0.0166621	0.0433551	1.48869	2.64843	1.20369e-007	0.100933	0.0167362	0.00360293	0.0030669	7.68616e-005	5.15765e-005	9.26574e-005	126.278	0.000122555	91.8152	0.0402831	0.5	-1
0	5590	3598.3	14.3299	3963.79	25692.2	0.568021	1.26693	0.227048	0.0164395	0.0422325	1.41391	2.65156	1.16428e-007	0.101216	0.0166061	0.0036103	0.0030422	7.63364e-005	5.12981e-005	9.21418e-005	127.589	0.000122756	91.9084	0.0404337	0.5	-1
0	5591	3597.5	14.897	3964.16	25693	0.566529	1.27153	0.219114	0.0160167	0.0403329	1.28707	2.65672	1.09472e-007	0.10152	0.0163891	0.00362544	0.00299821	7.53039e-005	5.07562e-005	9.11136e-005	130.067	0.000123339	92.3139	0.040743	0.5	-1
0	5592	3597.15	15.1795	3964.34	25693.3	0.565788	1.27111	0.215716	0.0158149	0.0395246	1.23345	2.6587	1.06414e-007	0.10156	0.0162988	0.00363312	0.00297864	7.47969e-005	5.04927e-005	9.06014e-005	131.229	0.000123726	92.6334	0.0409004	0.5	-1
0	5593	3596.84	15.4602	3964.51	25693.5	0.565053	1.26894	0.21262	0.0156188	0.0387944	1.18543	2.66026	1.03607e-007	0.101537	0.0162184	0.00364083	0.00296053	7.42959e-005	5.02339e-005	9.00906e-005	132.338	0.000124178	93.0323	0.0410588	0.5	-1
0	5594	3596.56	15.7384	3964.68	25693.7	0.564322	1.2651	0.209784	0.0154281	0.0381329	1.14242	2.66141	1.01031e-007	0.101463	0.0161464	0.00364854	0.00294376	7.38014e-005	4.99801e-005	8.95816e-005	133.393	0.000124693	93.5091	0.0412179	0.5	-1
0	5595	3596.12	16.2844	3965	25693.9	0.562877	1.25308	0.20476	0.0150626	0.0369857	1.06923	2.66246	9.64836e-008	0.101192	0.0160214	0.00366388	0.00291383	7.28318e-005	4.94869e-005	8.85701e-005	135.34	0.000125894	94.6815	0.0415363	0.5	-1
0	5596	3595.95	16.5511	3965.15	25694	0.562163	1.24529	0.20252	0.0148876	0.0364872	1.03808	2.66239	9.44705e-008	0.101011	0.0159656	0.0036715	0.00290047	7.23565e-005	4.92474e-005	8.80677e-005	136.231	0.00012657	95.3658	0.0416951	0.5	-1
0	5597	3595.81	16.8133	3965.3	25694	0.561455	1.23661	0.200435	0.0147181	0.0360317	1.00998	2.66195	9.26047e-008	0.10081	0.0159126	0.00367906	0.00288806	7.18874e-005	4.90123e-005	8.75674e-005	137.069	0.000127285	96.1056	0.0418534	0.5	-1
0	5598	3595.62	17.3221	3965.58	25693.8	0.560055	1.21762	0.196685	0.0143967	0.0352336	0.961494	2.66003	8.92453e-008	0.100371	0.0158111	0.00369403	0.00286577	7.09673e-005	4.85551e-005	8.65733e-005	138.587	0.000128801	97.7152	0.0421677	0.5	-1
0	5599	3595.58	17.5684	3965.72	25693.6	0.559364	1.20789	0.195005	0.0142458	0.0348843	0.940477	2.6586	8.77208e-008	0.100148	0.015761	0.00370142	0.00285575	7.05159e-005	4.83327e-005	8.60795e-005	139.269	0.000129583	98.5645	0.0423234	0.5	-1
0	5600	3595.56	17.8091	3965.85	25693.4	0.558678	1.1984	0.193453	0.0141023	0.0345643	0.921241	2.6569	8.6283e-008	0.0999381	0.0157114	0.00370876	0.0028464	7.007e-005	4.81142e-005	8.55877e-005	139.902	0.000130368	99.4294	0.0424782	0.5	-1
0	5601	3595.59	18.2744	3966.11	25692.9	0.557319	1.18123	0.190828	0.0138393	0.0340042	0.887095	2.65286	8.36948e-008	0.0996395	0.0156326	0.0037233	0.00282945	6.91919e-005	4.76874e-005	8.46072e-005	141.022	0.00013194	101.199	0.042785	0.5	-1
0	5602	3595.65	18.4995	3966.23	25692.6	0.556644	1.17362	0.189755	0.0137192	0.0337603	0.871746	2.65061	8.25464e-008	0.0995434	0.0156042	0.00373053	0.00282173	6.87578e-005	4.74781e-005	8.41167e-005	141.512	0.00013273	102.107	0.0429374	0.496951	-1
0	5603	3595.73	18.7182	3966.35	25692.2	0.555974	1.16663	0.188835	0.0136066	0.0335394	0.857409	2.64827	8.14878e-008	0.0994682	0.0155827	0.0037377	0.0028145	6.83291e-005	4.72724e-005	8.36285e-005	141.955	0.000133519	103.027	0.0430886	0.49162	-1
0	5604	3595.95	19.1347	3966.59	25691.4	0.554655	1.1544	0.187411	0.0134015	0.0331609	0.831316	2.64341	7.96048e-008	0.0993494	0.015558	0.0037518	0.00280142	6.74898e-005	4.68727e-005	8.26614e-005	142.697	0.000135089	104.896	0.0433853	0.481774	-1
0	5605	3596.09	19.3339	3966.71	25690.9	0.554	1.149	0.186882	0.0133067	0.0329991	0.819242	2.64089	7.87564e-008	0.0992956	0.0155539	0.0037588	0.00279544	6.70753e-005	4.66769e-005	8.21785e-005	143.002	0.000135877	105.854	0.0435319	0.477205	-1
0	5606	3596.25	19.5274	3966.82	25690.4	0.553347	1.14402	0.186464	0.0132163	0.0328537	0.80767	2.63832	7.79594e-008	0.0992414	0.0155551	0.00376579	0.00278979	6.6663e-005	4.64829e-005	8.16944e-005	143.266	0.00013667	106.831	0.0436776	0.472848	-1
0	5607	3596.61	19.8934	3967.05	25689.4	0.552056	1.13524	0.185938	0.013048	0.0326102	0.786	2.63306	7.65147e-008	0.0991271	0.0155722	0.00377961	0.00277947	6.58516e-005	4.6104e-005	8.07314e-005	143.667	0.000138255	108.824	0.0439643	0.464813	-1
0	5608	3596.81	20.065	3967.17	25688.8	0.55142	1.13139	0.185817	0.0129696	0.0325103	0.775836	2.63038	7.58608e-008	0.0990656	0.0155875	0.00378642	0.00277478	6.54541e-005	4.59196e-005	8.02544e-005	143.808	0.000139045	109.837	0.0441043	0.461136	-1
0	5609	3597.26	20.3896	3967.4	25687.6	0.550153	1.1245	0.185824	0.0128208	0.032348	0.756387	2.62488	7.46555e-008	0.0989298	0.0156312	0.00380001	0.00276612	6.46645e-005	4.55558e-005	7.9297e-005	143.979	0.000140638	111.924	0.0443809	0.454342	-1
0	5610	3597.5	20.5426	3967.51	25687	0.549521	1.12142	0.185944	0.0127498	0.0322842	0.747042	2.62205	7.40991e-008	0.0988548	0.0156593	0.00380679	0.00276212	6.4272e-005	4.53762e-005	7.88161e-005	144.012	0.000141443	113	0.0445176	0.451207	-1
0	5611	3598	20.8253	3967.74	25685.7	0.548278	1.11595	0.18639	0.0126156	0.0321893	0.729279	2.61631	7.30835e-008	0.0986923	0.0157265	0.00382016	0.00275486	6.35033e-005	4.50268e-005	7.78646e-005	143.978	0.000143046	115.184	0.0447839	0.445519	-1
0	5612	3598.26	20.956	3967.86	25685	0.547665	1.11349	0.186706	0.0125516	0.0321564	0.720774	2.61338	7.26172e-008	0.0986041	0.0157653	0.00382677	0.00275154	6.31248e-005	4.48558e-005	7.73915e-005	143.916	0.000143848	116.299	0.0449139	0.442938	-1
0	5613	3598.53	21.0812	3967.98	25684.3	0.547049	1.11117	0.187084	0.0124887	0.0321325	0.712404	2.61038	7.2171e-008	0.09851	0.015808	0.00383342	0.00274838	6.27458e-005	4.46852e-005	7.69144e-005	143.824	0.000144659	117.442	0.0450432	0.440496	-1
0	5614	3599.08	21.3132	3968.23	25682.9	0.545819	1.10688	0.188006	0.0123667	0.03211	0.696157	2.60418	7.13416e-008	0.0983049	0.0159037	0.00384672	0.00274256	6.19912e-005	4.43478e-005	7.59555e-005	143.557	0.000146302	119.803	0.0452985	0.436036	-1
0	5615	3599.36	21.418	3968.36	25682.2	0.545218	1.10493	0.188535	0.0123085	0.03211	0.688421	2.60104	7.09637e-008	0.0981957	0.0159557	0.00385325	0.00273993	6.16229e-005	4.41841e-005	7.5483e-005	143.388	0.000147116	120.998	0.0454221	0.434046	-1
0	5616	3599.91	21.6092	3968.62	25680.7	0.544025	1.10124	0.189722	0.0121955	0.0321306	0.673475	2.59461	7.02649e-008	0.0979607	0.0160681	0.00386623	0.00273516	6.08944e-005	4.38622e-005	7.45396e-005	142.984	0.000148754	123.447	0.0456636	0.430468	-1
0	5617	3600.19	21.6976	3968.76	25679.9	0.543421	1.09945	0.190389	0.0121395	0.032151	0.666107	2.59124	6.99356e-008	0.097832	0.0161296	0.00387282	0.00273295	6.05266e-005	4.37006e-005	7.40589e-005	142.747	0.000149594	124.729	0.0457841	0.428836	-1
0	5618	3600.48	21.7802	3968.91	25679.2	0.54282	1.09768	0.191093	0.0120842	0.0321775	0.65889	2.58781	6.96228e-008	0.0976969	0.016194	0.0038794	0.00273087	6.01605e-005	4.35403e-005	7.35775e-005	142.49	0.000150439	126.037	0.0459033	0.427319	-1
0	5619	3601.02	21.9252	3969.2	25677.7	0.541653	1.09429	0.192569	0.0119786	0.0322441	0.645244	2.5809	6.90583e-008	0.0974142	0.0163274	0.00389222	0.00272723	5.94518e-005	4.32318e-005	7.26373e-005	141.938	0.000152103	128.661	0.0461321	0.424674	-1
0	5620	3601.28	21.9899	3969.35	25676.9	0.541076	1.09259	0.19335	0.0119268	0.0322844	0.638652	2.57735	6.87982e-008	0.0972636	0.0163976	0.00389859	0.0027256	5.91012e-005	4.30799e-005	7.2168e-005	141.639	0.000152939	130.007	0.0462438	0.423509	-1
0	5621	3601.81	22.1077	3969.68	25675.4	0.539896	1.08902	0.195036	0.0118221	0.0323817	0.625529	2.56982	6.83055e-008	0.0969326	0.0165489	0.00391167	0.00272263	5.8386e-005	4.27718e-005	7.12026e-005	140.985	0.000154673	132.854	0.0464688	0.421403	-1
0	5622	3602.06	22.1589	3969.85	25674.7	0.539316	1.0872	0.195905	0.0117709	0.0324355	0.619249	2.56598	6.80816e-008	0.096758	0.0166271	0.00391812	0.00272135	5.80352e-005	4.26214e-005	7.07249e-005	140.644	0.000155537	134.303	0.0465785	0.420491	-1
0	5623	3602.53	22.2456	3970.2	25673.2	0.5382	1.08348	0.197649	0.0116728	0.0325484	0.607457	2.55829	6.76828e-008	0.0963979	0.0167848	0.0039306	0.0027192	5.736e-005	4.23334e-005	6.97981e-005	139.954	0.000157228	137.194	0.0467875	0.418955	-1
0	5624	3602.75	22.284	3970.39	25672.5	0.537632	1.08145	0.198567	0.0116229	0.0326112	0.601602	2.55422	6.74954e-008	0.0962018	0.0168686	0.00393699	0.00271826	5.70163e-005	4.21875e-005	6.93225e-005	139.587	0.000158103	138.72	0.0468922	0.418281	-1
0	5625	3602.98	22.3196	3970.59	25671.7	0.53705	1.07928	0.199526	0.0115718	0.0326793	0.595711	2.54994	6.73142e-008	0.0959916	0.0169568	0.00394356	0.00271742	5.66645e-005	4.20386e-005	6.88331e-005	139.203	0.000159008	140.321	0.0469987	0.417659	-1
0	5626	3603.38	22.3778	3970.99	25670.3	0.53593	1.07474	0.201422	0.011473	0.032817	0.584664	2.54135	6.6995e-008	0.0955589	0.0171334	0.00395627	0.00271611	5.59873e-005	4.17534e-005	6.78836e-005	138.441	0.00016078	143.52	0.0472033	0.416636	-1
0	5627	3603.55	22.401	3971.19	25669.6	0.535399	1.0724	0.202339	0.011426	0.0328846	0.579563	2.53712	6.6857e-008	0.0953404	0.0172201	0.00396232	0.00271564	5.56666e-005	4.16189e-005	6.74303e-005	138.071	0.000161633	145.091	0.0472993	0.41623	-1
0	5628	3603.89	22.4412	3971.64	25668.2	0.534289	1.06705	0.204286	0.0113267	0.033034	0.569163	2.52787	6.65946e-008	0.0948528	0.0174078	0.00397506	0.00271495	5.49952e-005	4.13385e-005	6.64747e-005	137.283	0.000163447	148.503	0.0474973	0.415536	-1
0	5629	3604.04	22.4576	3971.89	25667.5	0.53372	1.06403	0.205297	0.0112752	0.0331142	0.563965	2.52292	6.64735e-008	0.0945858	0.0175074	0.00398164	0.00271477	5.46504e-005	4.11952e-005	6.59803e-005	136.873	0.000164394	150.324	0.0475986	0.41525	-1
0	5630	3604.17	22.4708	3972.12	25666.8	0.533183	1.061	0.206257	0.0112262	0.0331901	0.559147	2.5181	6.63677e-008	0.0943228	0.0176033	0.00398787	0.00271469	5.43249e-005	4.10602e-005	6.55111e-005	136.483	0.000165299	152.086	0.0476946	0.41502	-1
0	5631	3604.38	22.4899	3972.6	25665.6	0.532169	1.05475	0.208077	0.0111323	0.0333345	0.550281	2.50861	6.61896e-008	0.0937959	0.0177898	0.00399971	0.00271483	5.371e-005	4.08062e-005	6.46189e-005	135.741	0.000167035	155.539	0.0478742	0.414689	-1
0	5632	3604.48	22.4973	3972.86	25665	0.531625	1.05107	0.209053	0.011081	0.0334148	0.545641	2.50329	6.61054e-008	0.0934954	0.0178927	0.0040061	0.00271505	5.33794e-005	4.06701e-005	6.4136e-005	135.342	0.000167984	157.464	0.0479691	0.414562	-1
0	5633	3604.56	22.5031	3973.15	25664.3	0.531059	1.047	0.210064	0.011027	0.0335003	0.540907	2.49757	6.60262e-008	0.0931694	0.0180018	0.00401278	0.00271539	5.30355e-005	4.05289e-005	6.36312e-005	134.926	0.000168982	159.52	0.0480679	0.414463	-1
0	5634	3604.66	22.509	3973.7	25663.1	0.530042	1.03893	0.211872	0.0109276	0.033651	0.532613	2.4868	6.59057e-008	0.0925457	0.0182036	0.00402488	0.0027163	5.24155e-005	4.02754e-005	6.27152e-005	134.18	0.000170812	163.373	0.0482479	0.414359	-1
0	5635	3604.69	22.5101	3973.97	25662.6	0.529574	1.03489	0.212696	0.0108808	0.0337196	0.528893	2.48162	6.58594e-008	0.0922416	0.0182988	0.00403049	0.00271684	5.21295e-005	4.01588e-005	6.22901e-005	133.838	0.000171669	165.215	0.0483302	0.414341	-1
0	5636	3604.71	22.5091	3974.6	25661.4	0.52851	1.02481	0.214532	0.0107714	0.0338805	0.520659	2.46925	6.57758e-008	0.0915073	0.0185209	0.00404332	0.00271839	5.14778e-005	3.9894e-005	6.13153e-005	133.068	0.000173655	169.577	0.0485145	0.414358	-1
0	5637	3604.7	22.5074	3974.9	25660.9	0.528039	1.01992	0.215329	0.0107216	0.0339493	0.517113	2.46349	6.57488e-008	0.091162	0.0186217	0.00404905	0.00271921	5.11885e-005	3.97769e-005	6.08798e-005	132.731	0.000174552	171.591	0.0485989	0.414389	-1
0	5638	3604.67	22.505	3975.21	25660.4	0.527561	1.01468	0.216123	0.0106699	0.0340194	0.513574	2.45746	6.57275e-008	0.0907978	0.0187257	0.00405489	0.00272013	5.0894e-005	3.96578e-005	6.0435e-005	132.391	0.000175474	173.69	0.0486827	0.414432	-1
0	5639	3604.56	22.4979	3975.91	25659.4	0.526538	1.00241	0.217763	0.0105556	0.0341705	0.506217	2.44389	6.57032e-008	0.0899703	0.0189537	0.00406748	0.00272241	5.02617e-005	3.94031e-005	5.94743e-005	131.677	0.000177488	178.379	0.0488618	0.414555	-1
0	5640	3604.49	22.4939	3976.25	25658.9	0.526055	0.99609	0.218508	0.0104996	0.0342397	0.502844	2.43714	6.57022e-008	0.0895551	0.019064	0.00407347	0.00272364	4.9962e-005	3.92827e-005	5.90163e-005	131.346	0.000178459	180.692	0.0489478	0.414626	-1
0	5641	3604.4	22.4899	3976.58	25658.5	0.525614	0.98999	0.219169	0.0104472	0.0343	0.499821	2.43076	6.57073e-008	0.0891613	0.0191663	0.00407897	0.00272484	4.96875e-005	3.91726e-005	5.85953e-005	131.048	0.000179358	182.864	0.0490269	0.414696	-1
0	5642	3604.19	22.4814	3977.28	25657.6	0.524707	0.976401	0.220458	0.0103353	0.0344236	0.493777	2.41697	6.57364e-008	0.0883044	0.0193815	0.00409037	0.00272758	4.91202e-005	3.89456e-005	5.7721e-005	130.449	0.000181244	187.523	0.0491877	0.414846	-1
0	5643	3604.05	22.4765	3977.69	25657.1	0.524205	0.968223	0.221125	0.0102706	0.0344924	0.490531	2.40891	6.57636e-008	0.0878009	0.0195035	0.00409674	0.00272925	4.88042e-005	3.88196e-005	5.72316e-005	130.126	0.000182312	190.221	0.0492771	0.414931	-1
0	5644	3603.91	22.4725	3978.04	25656.7	0.523784	0.960999	0.221658	0.0102149	0.0345452	0.487875	2.40193	6.5793e-008	0.0873629	0.0196071	0.00410209	0.00273073	4.8539e-005	3.87139e-005	5.68195e-005	129.861	0.000183218	192.546	0.0493545	0.415003	-1
0	5645	3603.59	22.4647	3978.82	25655.9	0.522904	0.944641	0.222679	0.0100929	0.0346544	0.482484	2.3865	6.58742e-008	0.0863918	0.0198291	0.0041134	0.00273409	4.79801e-005	3.84917e-005	5.59469e-005	129.324	0.000185159	197.636	0.0495134	0.415143	-1
0	5646	3603.39	22.4609	3979.25	25655.5	0.522433	0.935137	0.223167	0.0100241	0.0347123	0.479694	2.37775	6.59294e-008	0.0858394	0.0199509	0.00411951	0.00273605	4.76784e-005	3.8372e-005	5.54738e-005	129.047	0.000186223	200.495	0.0495993	0.41521	-1
0	5647	3603.21	22.4581	3979.63	25655.2	0.522039	0.926789	0.223545	0.00996487	0.0347551	0.477423	2.37018	6.59822e-008	0.0853605	0.020054	0.00412463	0.00273776	4.74257e-005	3.82719e-005	5.50763e-005	128.822	0.000187125	202.953	0.0496735	0.415262	-1
0	5648	3602.79	22.4535	3980.44	25654.4	0.521216	0.907976	0.22422	0.00983449	0.0348426	0.472842	2.35345	6.61121e-008	0.0842548	0.0202738	0.00413543	0.00274158	4.6893e-005	3.80613e-005	5.42351e-005	128.371	0.000189054	208.334	0.0498257	0.415347	-1
0	5649	3602.54	22.4519	3980.91	25654.1	0.520765	0.896812	0.224518	0.00975881	0.0348899	0.470429	2.34362	6.61893e-008	0.0835089	0.0203946	0.00414141	0.00274383	4.65981e-005	3.79449e-005	5.37676e-005	128.136	0.00019014	211.434	0.0499101	0.415378	-1
0	5650	3602.32	22.4512	3981.31	25653.7	0.5204	0.887334	0.224724	0.00969536	0.0349218	0.468537	2.33527	6.62544e-008	0.0828575	0.0204925	0.00414627	0.00274572	4.63587e-005	3.78505e-005	5.3387e-005	127.953	0.00019103	214.018	0.0499812	0.415394	-1
0	5651	3601.82	22.4516	3982.17	25653.1	0.519625	0.865691	0.225029	0.00955267	0.0349878	0.464689	2.31613	6.6408e-008	0.0813596	0.0207037	0.00415667	0.00274997	4.58453e-005	3.76484e-005	5.25681e-005	127.584	0.000192969	219.772	0.0501286	0.415394	-1
0	5652	3601.53	22.4531	3982.68	25652.7	0.519198	0.852816	0.225112	0.00946891	0.0350234	0.462675	2.30469	6.65042e-008	0.0804707	0.0208222	0.00416245	0.00275245	4.55594e-005	3.75361e-005	5.21105e-005	127.394	0.000194066	223.108	0.050211	0.415372	-1
0	5653	3601.29	22.4549	3983.08	25652.4	0.518867	0.84231	0.225141	0.00940101	0.0350437	0.461166	2.29532	6.65852e-008	0.0797475	0.0209155	0.00416696	0.00275446	4.53357e-005	3.74482e-005	5.17517e-005	127.253	0.000194933	225.788	0.0502783	0.415343	-1
0	5654	3600.73	22.4612	3983.98	25651.8	0.518149	0.817925	0.225053	0.00924445	0.0350871	0.458079	2.27345	6.67823e-008	0.0780766	0.0211212	0.00417682	0.00275901	4.48462e-005	3.72562e-005	5.0964e-005	126.969	0.000196859	231.877	0.0504196	0.415243	-1
0	5655	3600.4	22.4662	3984.52	25651.4	0.517744	0.803066	0.224904	0.00914945	0.0351113	0.456452	2.26004	6.69082e-008	0.0770634	0.0212399	0.00418243	0.00276173	4.4566e-005	3.71465e-005	5.05119e-005	126.822	0.000197978	235.507	0.0505007	0.415163	-1
0	5656	3600.15	22.4705	3984.92	25651.2	0.517448	0.791709	0.224759	0.0090769	0.0351201	0.455325	2.24974	6.70065e-008	0.0762913	0.0213276	0.00418655	0.00276377	4.43602e-005	3.70659e-005	5.01792e-005	126.722	0.000198809	238.245	0.0505636	0.415088	-1
0	5657	3599.56	22.4826	3985.86	25650.5	0.516788	0.7645	0.224266	0.00890276	0.0351412	0.452993	2.2249	6.72517e-008	0.0744488	0.0215277	0.00419582	0.00276854	4.38936e-005	3.68834e-005	4.94229e-005	126.519	0.000200719	244.686	0.0506985	0.41489	-1
0	5658	3599.24	22.4901	3986.36	25650.2	0.516451	0.749556	0.223923	0.00880665	0.0351489	0.451914	2.21116	6.73914e-008	0.0734406	0.0216322	0.0042006	0.0027711	4.36516e-005	3.67888e-005	4.90298e-005	126.429	0.000201725	248.161	0.0507698	0.414763	-1
0	5659	3598.92	22.4987	3986.88	25649.9	0.516114	0.73383	0.22351	0.00870493	0.0351547	0.450917	2.19661	6.7542e-008	0.0723822	0.0217383	0.00420541	0.00277374	4.34068e-005	3.66932e-005	4.86315e-005	126.348	0.000202752	251.775	0.0508414	0.41462	-1
0	5660	3598.61	22.5074	3987.37	25649.5	0.515808	0.718839	0.223075	0.00860726	0.0351555	0.450091	2.18267	6.76885e-008	0.0713756	0.0218361	0.0042098	0.0027762	4.31822e-005	3.66055e-005	4.82654e-005	126.283	0.000203705	255.182	0.050908	0.414473	-1
0	5661	3598.05	22.5252	3988.27	25648.9	0.515267	0.690447	0.222146	0.00841988	0.0351459	0.448829	2.15604	6.79744e-008	0.0694744	0.022013	0.00421762	0.00278074	4.27779e-005	3.64478e-005	4.76055e-005	126.189	0.000205442	261.543	0.0510274	0.414173	-1
